0,0.855934,0.484192,-0.181479,0.065737,0.246224,0.966981,0.512889,-0.839602,0.178922,1,-1.808984,-0.185647,-2.378949,1,0.855934,0.484192,-0.181479,0.065737,0.246224,0.966981,0.512889,-0.839602,0.178922,1,-1.808983,0.032307,-2.378949,1,0.856401,0.485737,-0.175035,0.074631,0.218990,0.972869,0.510890,-0.846228,0.151292,1,-1.808954,0.185724,-2.379075,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.036155,1.046273,-2.913012,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.245498,1.046279,-2.913012,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.096095,-1.212608,-2.619747,1,0.000004,0.000021,1.000000,0.000002,-1.000000,0.000021,1.000000,0.000002,-0.000004,1,0.185607,-1.212600,-2.619749,1,0.694223,-0.625972,-0.355265,0.229264,-0.275563,0.933543,-0.682270,-0.729537,-0.047789,1,-2.820293,-0.635015,1.054106,1,0.760942,-0.623195,-0.180543,0.286127,0.072574,0.955439,-0.582322,-0.778692,0.233538,1,-2.866224,0.023665,0.944064,1,0.694223,-0.625972,-0.355265,0.229264,-0.275563,0.933543,-0.682270,-0.729537,-0.047789,1,-2.748212,-0.655641,0.863959,1,0.760942,-0.623195,-0.180543,0.286127,0.072574,0.955439,-0.582322,-0.778692,0.233538,1,-2.788460,0.046665,0.756433,1,1.046268,0.527194,-2.913012,1,1.212613,0.467256,-2.619747,1,1.082825,1.155728,-2.605664,1,1.182117,1.119568,-2.430730,1
1,0.839850,0.505786,-0.197062,0.073823,0.253236,0.964584,0.537776,-0.824653,0.175341,1,-1.739270,-0.200978,-2.429823,1,0.839850,0.505786,-0.197062,0.073823,0.253236,0.964584,0.537776,-0.824653,0.175341,1,-1.739269,0.017017,-2.429824,1,0.840464,0.507676,-0.189434,0.082115,0.226228,0.970607,0.535609,-0.831316,0.148449,1,-1.739347,0.172367,-2.429549,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.034466,1.041460,-2.910068,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.247187,1.041465,-2.910068,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.099336,-1.215306,-2.622261,1,0.000004,0.000021,1.000000,0.000002,-1.000000,0.000021,1.000000,0.000002,-0.000004,1,0.182366,-1.215299,-2.622262,1,0.694223,-0.625972,-0.355265,0.229264,-0.275563,0.933543,-0.682270,-0.729537,-0.047789,1,-2.820293,-0.635015,1.054106,1,0.760942,-0.623195,-0.180543,0.286127,0.072574,0.955439,-0.582322,-0.778692,0.233538,1,-2.866224,0.023665,0.944064,1,0.694223,-0.625972,-0.355265,0.229264,-0.275563,0.933543,-0.682270,-0.729537,-0.047789,1,-2.748212,-0.655641,0.863959,1,0.760942,-0.623195,-0.180543,0.286127,0.072574,0.955439,-0.582322,-0.778692,0.233538,1,-2.788460,0.046665,0.756433,1,1.041455,0.528883,-2.910068,1,1.212613,0.467256,-2.619747,1,1.082825,1.155728,-2.605664,1,1.182117,1.119568,-2.430730,1
2,0.821140,0.527184,-0.218644,0.094423,0.252330,0.963023,0.562861,-0.811422,0.157420,1,-1.666644,-0.262417,-2.480692,1,0.821140,0.527184,-0.218644,0.094423,0.252330,0.963023,0.562861,-0.811422,0.157420,1,-1.666644,-0.043831,-2.480692,1,0.822030,0.529321,-0.209965,0.103664,0.223457,0.969186,0.559929,-0.818466,0.128817,1,-1.667300,0.106890,-2.478529,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.032381,1.032582,-2.909714,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.249272,1.032588,-2.909714,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.104281,-1.213839,-2.628222,1,0.000004,0.000021,1.000000,0.000003,-1.000000,0.000021,1.000000,0.000003,-0.000004,1,0.177421,-1.213833,-2.628224,1,0.711687,-0.590501,-0.380538,0.252428,-0.290554,0.922962,-0.655577,-0.752919,-0.057724,1,-2.821516,-0.716477,0.943251,1,0.786260,-0.591117,-0.179936,0.264670,0.059050,0.962529,-0.558342,-0.804422,0.202880,1,-2.871901,0.074025,0.824148,1,0.711687,-0.590501,-0.380538,0.252428,-0.290554,0.922962,-0.655577,-0.752919,-0.057724,1,-2.751507,-0.744309,0.759404,1,0.786260,-0.591117,-0.179936,0.264670,0.059050,0.962529,-0.558342,-0.804422,0.202880,1,-2.798178,0.083162,0.639850,1,1.032577,0.530968,-2.909714,1,1.213844,0.459070,-2.628222,1,1.063471,1.153310,-2.589155,1,1.168666,1.111162,-2.425949,1
3,0.820295,0.532810,-0.207917,0.068190,0.269827,0.960491,0.567861,-0.802064,0.185006,1,-1.659039,-0.170548,-2.470238,1,0.820295,0.532810,-0.207917,0.068190,0.269827,0.960491,0.567861,-0.802064,0.185006,1,-1.659038,0.048171,-2.470238,1,0.820938,0.535139,-0.199218,0.074212,0.245934,0.966441,0.566175,-0.808173,0.162183,1,-1.658800,0.213778,-2.470863,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.031698,1.018720,-2.900921,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.249955,1.018726,-2.900921,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.099918,-1.201967,-2.619807,1,0.000004,0.000021,1.000000,0.000003,-1.000000,0.000021,1.000000,0.000003,-0.000004,1,0.181784,-1.201961,-2.619808,1,0.710498,-0.595832,-0.374402,0.248605,-0.285209,0.925663,-0.658322,-0.750760,-0.054514,1,-2.821224,-0.694189,0.958707,1,0.779670,-0.597074,-0.188725,0.272009,0.051465,0.960918,-0.564026,-0.800534,0.202535,1,-2.868275,0.048728,0.847720,1,0.710498,-0.595832,-0.374402,0.248605,-0.285209,0.925663,-0.658322,-0.750760,-0.054514,1,-2.750625,-0.721852,0.773328,1,0.779670,-0.597074,-0.188725,0.272009,0.051465,0.960918,-0.564026,-0.800534,0.202535,1,-2.794171,0.058739,0.661906,1,1.018715,0.531651,-2.900921,1,1.201972,0.463434,-2.619807,1,1.057747,1.157263,-2.588686,1,1.162750,1.114966,-2.423466,1
4,0.827628,0.513714,-0.226118,0.085815,0.282312,0.955477,0.554678,-0.810184,0.189565,1,-1.704748,-0.208347,-2.437848,1,0.827628,0.513714,-0.226118,0.085815,0.282312,0.955477,0.554678,-0.810184,0.189565,1,-1.704747,0.010858,-2.437848,1,0.828368,0.515947,-0.218187,0.093023,0.257389,0.961820,0.552407,-0.817037,0.165218,1,-1.704855,0.172195,-2.437517,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.028936,1.014091,-2.904009,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.252717,1.014097,-2.904009,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.098986,-1.186221,-2.616700,1,0.000004,0.000021,1.000000,0.000003,-1.000000,0.000021,1.000000,0.000003,-0.000004,1,0.182715,-1.186216,-2.616701,1,0.659862,-0.600940,-0.451058,0.296399,-0.343444,0.891175,-0.690456,-0.721746,-0.048508,1,-2.717265,-0.916090,1.084599,1,0.784993,-0.611348,-0.100200,0.192049,0.086372,0.977577,-0.588985,-0.786635,0.185210,1,-2.804226,0.295623,0.919075,1,0.659862,-0.600940,-0.451058,0.296399,-0.343444,0.891175,-0.690456,-0.721746,-0.048508,1,-2.646318,-0.932369,0.905451,1,0.784993,-0.611348,-0.100200,0.192049,0.086372,0.977577,-0.588985,-0.786635,0.185210,1,-2.726997,0.297877,0.741750,1,1.014086,0.534413,-2.904009,1,1.186227,0.464365,-2.616700,1,1.052648,1.144523,-2.606413,1,1.144952,1.104263,-2.441284,1
5,0.867178,0.448042,-0.217396,0.084728,0.297436,0.950975,0.490738,-0.843084,0.219968,1,-1.895787,-0.192342,-2.282733,1,0.867178,0.448042,-0.217396,0.084728,0.297436,0.950975,0.490738,-0.843084,0.219968,1,-1.895786,0.026455,-2.282733,1,0.868214,0.451393,-0.206031,0.089466,0.266009,0.959810,0.488058,-0.851753,0.190569,1,-1.895755,0.187895,-2.282814,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.029570,1.005739,-2.910610,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.252084,1.005744,-2.910610,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.100121,-1.160305,-2.613314,1,0.000004,0.000021,1.000000,0.000003,-1.000000,0.000021,1.000000,0.000003,-0.000004,1,0.181580,-1.160300,-2.613314,1,0.636400,-0.615057,-0.465511,0.247688,-0.408592,0.878467,-0.730511,-0.674357,-0.107686,1,-2.662610,-0.851902,1.241269,1,0.720715,-0.637222,-0.272980,0.322625,-0.040220,0.945672,-0.613583,-0.769630,0.176596,1,-2.770685,-0.216463,1.041320,1,0.636400,-0.615057,-0.465511,0.247688,-0.408592,0.878467,-0.730511,-0.674357,-0.107686,1,-2.587693,-0.882284,1.056111,1,0.720715,-0.637222,-0.272980,0.322625,-0.040220,0.945672,-0.613583,-0.769630,0.176596,1,-2.691114,-0.203365,0.855992,1,1.005733,0.533779,-2.910610,1,1.160310,0.463231,-2.613314,1,0.956192,1.126660,-2.572206,1,1.047653,1.083204,-2.397393,1
6,0.908761,0.367813,-0.197148,0.091412,0.285497,0.954010,0.407182,-0.884989,0.225826,1,-2.099711,-0.224473,-2.070177,1,0.908761,0.367813,-0.197148,0.091412,0.285497,0.954010,0.407182,-0.884989,0.225826,1,-2.099711,-0.006975,-2.070177,1,0.909412,0.369723,-0.190461,0.094887,0.261427,0.960548,0.404928,-0.891606,0.202663,1,-2.099883,0.166735,-2.069580,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.027602,0.994502,-2.907408,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.254092,0.998126,-2.910174,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.100773,-1.139872,-2.607192,1,0.000004,0.000021,1.000000,0.000003,-1.000000,0.000021,1.000000,0.000003,-0.000004,1,0.180927,-1.139868,-2.607192,1,-0.196366,0.978926,-0.056072,0.168839,0.090088,0.981518,0.965885,0.183270,-0.182971,1,1.642373,-0.018742,-2.563247,1,-0.226009,0.941425,-0.250279,0.126255,0.283069,0.950753,0.965909,0.183280,-0.182836,1,1.527532,0.730582,-2.563194,1,0.603488,-0.638458,-0.477675,0.230779,-0.433568,0.871068,-0.763245,-0.635917,-0.114311,1,-2.512767,-0.859318,1.191146,1,0.680907,-0.662915,-0.311303,0.354195,-0.073971,0.932242,-0.641024,-0.745032,0.184434,1,-2.618633,-0.327072,0.976108,1,0.998115,0.535787,-2.910174,1,1.139878,0.462578,-2.607192,1,1.291496,1.171907,-2.676888,1,1.002349,1.075333,-2.378311,1
7,0.933580,0.318718,-0.163850,0.061596,0.307697,0.949489,0.353036,-0.896516,0.267628,1,-2.210460,-0.114163,-1.885292,1,0.933580,0.318718,-0.163850,0.061596,0.307697,0.949489,0.353036,-0.896516,0.267628,1,-2.210459,0.102503,-1.885293,1,0.934137,0.321321,-0.155372,0.063743,0.278126,0.958427,0.351176,-0.905206,0.239326,1,-2.209709,0.275293,-1.887795,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.018457,0.962219,-2.882830,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.263197,0.962225,-2.882830,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.071660,-1.072244,-2.562967,1,0.000004,0.000021,1.000000,0.000003,-1.000000,0.000021,1.000000,0.000003,-0.000004,1,0.210039,-1.072238,-2.562967,1,-0.093014,0.992747,-0.076175,0.159720,0.090393,0.983015,0.982771,0.079267,-0.166969,1,1.324612,0.019029,-2.716294,1,-0.106252,0.907311,-0.406813,0.026793,0.411592,0.910974,0.993978,0.085893,-0.068042,1,1.000567,1.120074,-2.660651,1,0.556341,-0.666639,-0.496062,0.217185,-0.459571,0.861176,-0.802069,-0.586845,-0.110895,1,-2.393937,-0.807978,1.365838,1,0.601130,-0.691166,-0.401164,0.376570,-0.197779,0.905030,-0.704867,-0.695107,0.141381,1,-2.462619,-0.493122,1.196441,1,0.962214,0.544892,-2.882830,1,1.072249,0.491691,-2.562967,1,1.309944,1.169771,-2.709889,1,0.886254,1.084663,-2.353811,1
8,0.946830,0.273596,-0.169286,0.084775,0.295415,0.951600,0.310364,-0.915355,0.256514,1,-2.264254,-0.184000,-1.722581,1,0.946830,0.273596,-0.169286,0.084775,0.295415,0.951600,0.310364,-0.915355,0.256514,1,-2.264254,0.031774,-1.722581,1,0.947454,0.275718,-0.162203,0.083414,0.276575,0.957365,0.308825,-0.920590,0.239043,1,-2.264072,0.226152,-1.723028,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.000564,0.919474,-2.838003,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.281092,0.919480,-2.838003,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.053726,-1.039788,-2.532569,1,0.000004,0.000021,1.000000,0.000004,-1.000000,0.000021,1.000000,0.000004,-0.000004,1,0.227972,-1.039782,-2.532569,1,-0.084297,0.988534,-0.125275,0.132855,0.135750,0.981795,0.987544,0.066119,-0.142775,1,1.242669,0.162720,-2.707062,1,-0.078369,0.907342,-0.413024,-0.023206,0.412526,0.910650,0.996654,0.080952,-0.011273,1,0.901109,1.268724,-2.608039,1,0.535189,-0.659390,-0.527993,0.193203,-0.512926,0.836409,-0.822342,-0.549646,-0.147116,1,-2.310825,-0.777198,1.436828,1,0.617928,-0.714137,-0.328896,0.301045,-0.171534,0.938056,-0.726317,-0.678663,0.108991,1,-2.423399,-0.230916,1.264440,1,0.935298,0.564195,-2.854052,1,1.039793,0.509626,-2.532569,1,1.300167,1.188484,-2.708954,1,0.841316,1.105492,-2.361110,1
9,0.973066,0.197643,-0.118654,0.060334,0.278422,0.958562,0.222489,-0.939903,0.258999,1,-2.362919,-0.152273,-1.435343,1,0.973066,0.197643,-0.118654,0.060334,0.278422,0.958562,0.222489,-0.939903,0.258999,1,-2.362919,0.063481,-1.435343,1,0.973046,0.197562,-0.118956,0.069528,0.240501,0.968155,0.219880,-0.950331,0.220283,1,-2.362929,0.214132,-1.436720,1,-0.000004,-0.000001,-1.000000,-0.000004,1.000000,-0.000001,1.000000,0.000004,-0.000004,1,0.010176,0.865930,-2.781381,1,-0.000004,0.000021,-1.000000,-0.000004,1.000000,0.000021,1.000000,0.000004,-0.000004,1,-0.271480,0.865936,-2.781381,1,0.000004,-0.000001,1.000000,0.000004,-1.000000,-0.000001,1.000000,0.000004,-0.000004,1,-0.050908,-0.933576,-2.448202,1,0.000004,0.000021,1.000000,0.000004,-1.000000,0.000021,1.000000,0.000004,-0.000004,1,0.230787,-0.933571,-2.448202,1,0.958068,0.275116,-0.080106,0.059165,0.083603,0.994741,0.280367,-0.957769,0.063820,1,-2.330080,0.307387,-1.666613,1,0.958068,0.275116,-0.080106,-0.098049,0.577449,0.810518,0.269244,-0.768677,0.580210,1,-2.330080,1.507698,-1.024242,1,0.481316,-0.724180,-0.493861,0.140538,-0.492372,0.858964,-0.865207,-0.482839,-0.135212,1,-2.116061,-0.540531,1.612936,1,0.567534,-0.810081,-0.147220,0.130819,-0.087815,0.987509,-0.812891,-0.579705,0.056136,1,-2.141170,0.334153,1.547646,1,0.865925,0.553173,-2.781381,1,0.933581,0.512443,-2.448202,1,1.254594,1.148023,-2.696334,1,0.774229,1.135963,-2.384817,1
